,name,category,project,guest,bedroom,bathroom,price,discounted,normal price,province,state,country
740,Sunny room with kitchenette @downtown near BenThanh - pineapple room,Entire House,None,3,1,2,34,1,52,Quận 1,Hồ Chí Minh,Vietnam
741,EmƠi home - 2 bedrooms - in city center & near the beach,Entire House,None,5,2,1,43,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
742,BIG Modern apartment 2beds+2baths+pool,Condominium,None,6,2,3,48,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
743,LUXURY APARTMENT WITH POOL & GYM,Condominium,None,2,1,1,70,0,Invalid,Quận 3,Hồ Chí Minh,Vietnam
744,Phú Quốc - Phu Van Resort & Spa,Other,None,4,1,1,50,0,Invalid,Phú Quốc,Kiên Giang,Vietnam
745, Uplaza Homestay - 3 bedrooms - Sea View,Condominium,None,8,3,2,78,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
746,CHUNG CƯ ARTEMIS -SỐ 3 LÊ TRỌNG TẤN,Condominium,None,8,2,2,59,0,Invalid,Thanh Xuân,Hà Nội,Vietnam
747,"Luxury Private Studio, Full Service, Hanoi Center",Studio Apartment,None,3,1,1,58,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
748,[BAYHOMES] VINHOMES GREEN BAY/ 2BR/ COZY APT,Condominium,None,4,2,2,52,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
749,GIƯỜNG DORM SIÊU RẺ VÀ TIỆN NGHI TẠI TRUNG TÂM ĐÀ NẴNG ,Other,None,10,1,3,39,0,Invalid,Hải Châu,Đà Nẵng,Vietnam
750,TOCE HOUSE #2,Entire House,None,3,1,1,52,0,Invalid,Sa Pa,Lào Cai,Vietnam
751,Meo Homestay Phố cổ - Indochina's room,Studio Apartment,None,4,2,1,45,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
752,QA HOTEL DALAT- THE TOP OF VIEW- Phòng Family Suite,Studio Apartment,None,6,1,1,57,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
753,KK Sapa - Deluxe Room,Other,None,2,1,1,52,0,Invalid,Sa Pa,Lào Cai,Vietnam
754,Your House - 2BR,Condominium,None,5,2,1,43,0,Invalid,Quy Nhơn,Bình Định,Vietnam
755,Enchanting home in central Saigon,Service Apartment,None,6,3,2,68,0,Invalid,Quận 3,Hồ Chí Minh,Vietnam
756,Melisande House: Old Quarter 3 Beds for 4-6,Entire House,None,6,2,2,48,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
757,Blue Ocean n' Downtown Luxury Apartment,Condominium,None,6,2,1,43,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
758,Condotel halong,Condominium,None,6,2,2,43,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
759,Joie Homestay/Spacious&Cozy 3BR in OLD QUARTER,Entire House,None,9,3,2,26,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
760,"33 DaNang Apartment - FREE POOL , GYM & WIFI",Condominium,None,2,1,1,65,0,Invalid,Hải Châu,Đà Nẵng,Vietnam
761,Balcony Apartment★ 2BR★MALL★GOLF★Free Pool★GYM,Condominium,Scenic Valley 1,4,2,2,46,0,Invalid,Quận 7,Hồ Chí Minh,Vietnam
762,2 - BEDROOM APARTMENT - 4 BEDS FOR 8 PEOPLE - FREE AIRPORT SHUTTLE - KITCHEN ,Studio Apartment,None,8,2,2,45,1,57,Tân Bình,Hồ Chí Minh,Vietnam
763,Signature Inn Sapa- Phòng tập thể 12 giường ( Dorm 6-12 people),None,None,12,1,1,49,0,Invalid,Sa Pa,Lào Cai,Vietnam
764,Coral House - Entire House,Entire House,None,8,3,3,43,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
765,"★Hotel quality Apt w/ free pool, gym, Netflix★",Condominium,None,4,2,2,49,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
766,Lim Green-tiny apartment-1 bedroom-Phu My Hung Urban,Service Apartment,None,2,1,1,30,0,Invalid,Quận 7,Hồ Chí Minh,Vietnam
767,LÁ haus/2BR Apartment/Lake view/Modern Furniture,Condominium,None,4,2,2,52,0,Invalid,Tây Hồ,Hà Nội,Vietnam
768,NUOVO new room w. massage bathtub in center of HN,Service Apartment,None,4,1,1,30,0,Invalid,Tây Hồ,Hà Nội,Vietnam
769,Hanoi Westlake cozy and luxury 2-bedroom Blue room,Condominium,None,4,2,1,52,0,Invalid,Tây Hồ,Hà Nội,Vietnam
770,Cinnamon Eco Lodge - Double Room with Patio,Other,None,2,1,1,48,0,Invalid,Bảo Yên,Lào Cai,Vietnam
771,Alice's home - căn hộ studio gần kề chợ Bến Thành để bạn khám phá toàn bộ cuộc sống thành phố.,Condominium,None,7,1,1,50,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
772,Golden Emerald Resort Cu Chi #Suite Twin,Other,None,2,1,1,45,0,Invalid,Củ Chi,Hồ Chí Minh,Vietnam
773,Hanoi West Lake Stunning View Apartment #6,Studio Apartment,None,2,1,1,49,0,Invalid,Tây Hồ,Hà Nội,Vietnam
774,Dragonfly homestay in Hanoi centre,Entire House,None,2,1,1,35,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
775,ECO Homestay#5 - Phan Bội Châu / Self check-in,Condominium,None,2,1,1,12,1,13,Hoàn Kiếm,Hà Nội,Vietnam
776,R.102-MAGNOLIA'S Saigon DELUXE STUDIO L1,Service Apartment,None,2,1,1,43,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
777,Hue Ecolodge - Deluxe Twin Room,Other,None,2,1,1,43,0,Invalid,Huế,Thừa Thiên Huế,Vietnam
778,DELUXE KING ROOM GARDEN VIEW ,Villa,None,3,1,1,39,0,Invalid,Long Khánh,Đồng Nai,Vietnam
779,Noble Apartment Studio 1.1,Service Apartment,None,2,1,1,24,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
780,CĂN HỘ CITADINES BÌNH DƯƠNG,Condominium,None,4,2,2,41,0,Invalid,Thủ Dầu Một,Bình Dương,Vietnam
781,DHP LUXURY VIP Mountain View,Other,None,3,1,1,52,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
782,Honeymoon Apartment for a couple near Bui Vien Street,Service Apartment,None,2,1,2,51,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
783,Hanami Service Apartment - Room 201,Service Apartment,None,3,1,1,39,0,Invalid,Ngũ Hành Sơn,Đà Nẵng,Vietnam
784,"Daisy 35aVIP - Ocean view, 2  beds",Condominium,None,6,2,2,52,1,70,Ngũ Hành Sơn,Đà Nẵng,Vietnam
785,❤️FREE AIRPORT PICKUP#River&Landmark 81 View❤️Building Center@3209,Service Apartment,None,6,2,2,40,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
786,STAR APARTMENT,Condominium,None,6,2,2,52,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
787,Vietnamese’s Home@1min BenThanh market@ 1 BR,Service Apartment,None,3,1,1,40,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
788,BRAND NEW apt.2BR Vinhomes Gardenia with tax,Service Apartment,None,4,2,2,54,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
789,Zen Mediation Tree House,Condominium,None,3,1,1,100,0,Invalid,Long Biên,Hà Nội,Vietnam
790,Muse Homestay & Studio tầng 2,Entire House,None,4,1,1,41,0,Invalid,Tây Hồ,Hà Nội,Vietnam
791,86homestay - V5B06.03,Entire House,None,2,1,1,45,0,Invalid,Ngũ Hành Sơn,Đà Nẵng,Vietnam
792,EM ƠI - Petite Room,Other,None,2,1,1,59,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
793,Babylon Garden - Sunny Side Studio,Studio Apartment,None,2,1,1,41,0,Invalid,Sơn Trà,Đà Nẵng,Vietnam
794,NHÀ TRỌ ANNA HOMESTAY - DORM QUẬN 7: TIỆN ÍCH - CAO CẤP - GIÁ RẺ ,Service Apartment,None,10,1,1,52,0,Invalid,Quận 7,Hồ Chí Minh,Vietnam
795,"GW-A17.03. 01Bedroom apartment Directly River view / Free Mineral pools, sauna",Condominium,None,2,1,1,48,0,Invalid,Quận 2,Hồ Chí Minh,Vietnam
796,ONE BEDROOM APARTMENT IN HANOI CENTER,Service Apartment,None,2,1,1,47,0,Invalid,Tây Hồ,Hà Nội,Vietnam
797,Modernized 1BR With Balcony,Condominium,None,2,1,1,91,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
798,BATEAU Wood room,Villa,None,3,1,1,48,0,Invalid,Thăng Bình,Quảng Nam,Vietnam
799,Bluehome apartment - Deluxe one bedroom,Condominium,None,2,1,1,45,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
800,Full House Homestay-Smart Family Room With City View,Other,None,4,1,1,57,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
801,Miana Resort - Bungalow double garden view 1,Entire House,None,2,1,1,43,0,Invalid,Phú Quốc,Kiên Giang,Vietnam
802,YUMI HOUSE 2,Studio Apartment,None,2,1,1,41,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
803,MICHI HOMESTAY 2 - Opposite to Ho Chi Minh Museum and near Hanoi Old Quarter,Entire House,None,3,1,1,20,0,Invalid,Ba Đình,Hà Nội,Vietnam
804,Viet Lotus Housing,Condominium,None,5,2,2,59,0,Invalid,Bắc Từ Liêm,Hà Nội,Vietnam
805,Greenwood Villa - Junior Suite with Balcony,Villa,None,2,1,1,45,0,Invalid,Quận 2,Hồ Chí Minh,Vietnam
806,Diagon Alley - Hẻm Xéo Homestay - Phòng Đôi View Ban Công Vườn,Entire House,None,4,1,1,43,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
807,Panoramic view Apartment,Service Apartment,None,4,1,1,23,1,52,Quận 1,Hồ Chí Minh,Vietnam
808,Greenland Apartment A1,Service Apartment,None,4,1,1,41,0,Invalid,Đống Đa,Hà Nội,Vietnam
809,Ellogia Rusta - Street-view Double or Twin Room with Balcony,Service Apartment,None,2,1,1,43,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
810,Phi Yen's  Apartment -   One Bedroom,Condominium,None,2,1,1,50,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
811,Indochine Ceramic Garden,Studio Apartment,None,2,1,1,40,0,Invalid,Ba Đình,Hà Nội,Vietnam
812,Carol Homestay ?? Family Room 45m2 ❤❤My Khe Beach ,Condominium,None,4,1,1,43,0,Invalid,Sơn Trà,Đà Nẵng,Vietnam
813,GOBERGVU'S HOMESTAY,Condominium,None,6,2,2,52,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
814,2211 Green bay Ha Long,Condominium,None,6,2,2,57,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
815,Little Tree House - The Military twin,Service Apartment,None,3,1,1,43,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
816,Vip Room at Sun and Sea Resort Huế,Studio Apartment,None,3,1,1,52,0,Invalid,Phú Vang,Thừa Thiên Huế,Vietnam
817,Airport Luxury Family Suite,Service Apartment,None,4,2,2,50,1,52,Tân Bình,Hồ Chí Minh,Vietnam
818,Suji Trung Hoa,Other,None,2,1,1,56,0,Invalid,Thanh Xuân,Hà Nội,Vietnam
819,Mit homstay,Other,None,12,5,5,130,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
820,"apartment 80m2, Ditric 1 near Bến Thành market",Condominium,None,6,2,2,52,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
821,Sunshine Apartment (West Lake),Condominium,None,5,2,2,43,0,Invalid,Tây Hồ,Hà Nội,Vietnam
822,P&B Villa Apartment - Deluxe studio room ,Studio Apartment,None,3,1,1,42,0,Invalid,Sơn Trà,Đà Nẵng,Vietnam
823,"My Dinh Pearl Premium Home – Căn hộ 3PN sang trọng, cạnh đường đua F1, 5 phút đến SVĐ Mỹ Đình",Condominium,None,10,3,2,52,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
824,LP Home ❤ 3 BR 한국 동네 ? near Keangnam (CT9 My Dinh Song Da),Condominium,Mỹ Đình Sông Đà - Sudico,6,3,2,57,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
825,Lanny House,Condominium,None,4,1,1,43,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
826,"Căn hộ QQ House ngay khu phố Tây, 5 phút đến biển và chợ đêm",Entire House,None,8,2,2,60,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
827,Luxury Home - Căn hộ tại Vinhomes Skylake Mỹ Đình,Condominium,None,5,2,2,52,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
828,Vinhomes Central Park (Kelly House)- 2bedroom,Service Apartment,None,5,2,2,79,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
829,Imperia Sky Gaden,Condominium,None,5,2,2,57,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
830,Cindy Hometel-1BR Vinhomes Skylake City View,Condominium,None,2,1,1,59,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
831,MRT APARTMENT IN MASTERI THAO DIEN,Condominium,Masteri Thảo Điền,4,2,2,57,0,Invalid,Quận 2,Hồ Chí Minh,Vietnam
832,*** NEW*** - Vinhomes Central Park 1 Phòng Ngủ (1 Bedrooms) ,Service Apartment,None,3,1,1,54,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
833,Elegant Apartment In District 2 - Masteri Thảo Điền,Condominium,Masteri Thảo Điền,4,2,2,55,0,Invalid,Quận 2,Hồ Chí Minh,Vietnam
834,TAM COC SERENE BUNGALOW - Double,Other,None,3,1,1,46,0,Invalid,Hoa Lư,Ninh Bình,Vietnam
835,"35th floor muong thanh apartment, 2 minutes walk to the sea",Studio Apartment,None,6,2,1,48,0,Invalid,Ngũ Hành Sơn,Đà Nẵng,Vietnam
836,"Nan House- Standard Double- Giường đôi lớn, view ngắm vườn hoa, bungalow ",Entire House,None,3,1,1,52,0,Invalid,Hoa Lư,Ninh Bình,Vietnam
837,Minh House - Deluxe Room,Other,None,2,1,1,49,0,Invalid,Sơn Trà,Đà Nẵng,Vietnam
838,CAMLY BOUTIQUE APARTMENT & HOTEL,Service Apartment,None,3,1,1,39,0,Invalid,Quận 3,Hồ Chí Minh,Vietnam
839,Fuji Landmark 1BR,Condominium,None,2,1,1,56,0,Invalid,Quận 3,Hồ Chí Minh,Vietnam
840,Luxury 2BR Millennium Apartment - free gym & pool - 5 minutes to Ben Thanh market,Condominium,Millennium Masteri,5,2,2,52,0,Invalid,Quận 4,Hồ Chí Minh,Vietnam
841,"Serviced apartment ""Helena house"": spacious, natural light, West lake view rooftop, near Old Quarters",Service Apartment,None,5,2,2,47,0,Invalid,Tây Hồ,Hà Nội,Vietnam
842,SLK Bungalow view Moutain,Entire House,None,2,1,1,52,0,Invalid,Sa Pa,Lào Cai,Vietnam
843,Cozy apartment great for honeymoon Halong Bay view - DTJ Hometel Apt 12A11,Condominium,None,6,2,2,52,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
844,Signature Inn Sapa- Phòng tập thể 16 giường (Dorm 16 people),None,None,16,1,1,57,0,Invalid,Sa Pa,Lào Cai,Vietnam
845,"Cozy House 49 - Deluxe Double or Twin Room, Balcony - nearby Pink Church",Service Apartment,None,2,1,1,16,1,33,Quận 1,Hồ Chí Minh,Vietnam
846,Linkly Home- 3 rooms-Convenient Home for 6pax,Service Apartment,None,6,3,3,77,1,86,Quận 1,Hồ Chí Minh,Vietnam
847,Sunny Room || Suitable for Couple || Near Airport - HO 1331,Service Apartment,None,2,1,1,19,0,Invalid,Phú Nhuận,Hồ Chí Minh,Vietnam
848,❀❀2 BR Apt with the Lush Balcony Garden❀❀,Service Apartment,None,5,2,2,64,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
849,The Hidden Corner - 10 ppl Mixed Dorm (Bed-aholic) - Shared Bath,Entire House,None,10,1,3,57,0,Invalid,Quy Nhơn,Bình Định,Vietnam
850,Sapa Jungle Pub & Homestay - Dorm Bungalow ,Other,None,6,1,1,40,1,50,Sa Pa,Lào Cai,Vietnam
851,Nam Phuong Home - Double room with French balcony,Condominium,None,5,2,2,57,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
852,The garden luxury apartment,Condominium,None,4,2,2,48,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
853,★The Haus★Spacious Studio in D2★Peaceful Place★,Studio Apartment,None,2,1,1,50,0,Invalid,Quận 2,Hồ Chí Minh,Vietnam
854,Watermark Luxury Apartments,Service Apartment,None,5,2,2,48,0,Invalid,Tây Hồ,Hà Nội,Vietnam
855,Noble Apartment_ Studio 4,Condominium,None,2,1,1,24,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
856,Stella Apartment,Condominium,None,2,1,5,52,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
857,"Pura Vida house, balcony garden, cinema, 5 mins walking to Hoan Kiem lake",Studio Apartment,None,4,1,1,22,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
858,PALM HILL - TRIPLE BUNGALOW GARDEN VIEW (B12),Other,None,4,1,1,29,1,48,Phú Quốc,Kiên Giang,Vietnam
859,ECO Homestay#1 in center of Hanoi/LARGE PATIO,Entire House,None,2,1,1,14,1,15,Hoàn Kiếm,Hà Nội,Vietnam
860,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
861,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
862,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
863,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
864,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
865,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
866,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
867,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
868,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
869,Invalid,None,None,0,0,0,0,0,Invalid,Invalid,Invalid,Invalid
870,Hanoi 1990s-Tonkin Vintage Home-Walk Everywhere,Studio Apartment,None,5,1,1,42,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
871,Ctmedia bed and breakfast,Entire House,None,6,1,1,47,0,Invalid,Cái Răng,Cần Thơ,Vietnam
872,Elegant Apartment in 5 Star Building near Keangnam,Condominium,None,3,1,1,54,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
873,"Căn hộ Office Tel 49m2 gần sân bay, view công viên",Service Apartment,None,2,1,1,55,0,Invalid,Phú Nhuận,Hồ Chí Minh,Vietnam
874,Lámer - Room 1,Entire House,None,2,1,1,51,0,Invalid,Đông Anh,Hà Nội,Vietnam
875,Newton Cozy Apartment in central of Phu Nhuan/ Infinity Pool and Gym city view,Condominium,None,4,2,2,48,0,Invalid,Phú Nhuận,Hồ Chí Minh,Vietnam
876,Chill’in #Vintage•Blooms full option near centre 2mins walking street,Entire House,None,32,10,10,252,0,Invalid,Huế,Thừa Thiên Huế,Vietnam
877,TROPICAL HOUSE*GREEN 2BR APT*BRIGHT BALCONY* FREE POOL - 3R2,Service Apartment,None,6,2,1,35,1,64,Sơn Trà,Đà Nẵng,Vietnam
878,The Fives-Lovely Home (for couples) @Vung Tau City,Condominium,Vũng Tàu Melody,4,1,1,17,0,Invalid,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
879,SLK Family view mountain,Entire House,None,6,1,1,61,0,Invalid,Sa Pa,Lào Cai,Vietnam
880,Luxury Apartment 2BR - Times City / Park Hill / Park Hill Premium,Condominium,None,5,2,2,57,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
881,Tube House,Entire House,None,2,1,1,15,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
882,✳️Sophie Vinhomes Metropolis✳️Luxury1BEDROOM✳LOTTE,Condominium,None,3,1,1,57,0,Invalid,Ba Đình,Hà Nội,Vietnam
883,Classic Apartement in Cau giay big sale 20% ❄️⛄️❄️☃️,Condominium,None,2,1,1,42,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
884,Smiley Apartment 14 - Căn hộ 1 phòng ngủ Vinhomes Central Park ,Condominium,None,2,1,1,52,0,Invalid,Bình Thạnh,Hồ Chí Minh,Vietnam
885,TREVI'S INN - AMBER,Entire House,None,2,1,1,20,0,Invalid,Hoàn Kiếm,Hà Nội,Vietnam
886,Istay Tran Duy Hung - Phòng Superior,Studio Apartment,None,2,1,1,21,1,30,Cầu Giấy,Hà Nội,Vietnam
887,"Villa Danh Tiến - Double Room with Balcony, City and Valley view",Studio Apartment,None,5,1,1,33,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
888,MI KHA HOMESTAY - double room,Entire House,None,2,1,1,11,0,Invalid,Hội An,Quảng Nam,Vietnam
889,Ocean Vista Apartment by the beach,Service Apartment,None,4,1,1,52,0,Invalid,Phan Thiết,Bình Thuận  ,Vietnam
890,[ROSEE HOUSE]88-Vinhomes Green Bay_Hà Nội,Condominium,None,2,1,1,25,1,28,Nam Từ Liêm,Hà Nội,Vietnam
891,2 phòng ngủ- phố cổ-hoàn kiếm-ngay phố đi bộ-5 phút ra hồ gươm-hà nội,Entire House,None,6,2,2,39,1,78,Hoàn Kiếm,Hà Nội,Vietnam
892,Quite Room || Suitable for Couple || Nice View - HO 1331,Service Apartment,None,2,1,1,19,0,Invalid,Phú Nhuận,Hồ Chí Minh,Vietnam
893,RedDoorz Plus near Nowzone Plaza - HO 1292,Service Apartment,None,2,1,1,18,0,Invalid,Quận 5,Hồ Chí Minh,Vietnam
894,Hoi An Sea Village Homestay,Villa,None,3,1,1,57,0,Invalid,Hội An,Quảng Nam,Vietnam
895,Herb House,Condominium,None,6,2,2,60,0,Invalid,Ngũ Hành Sơn,Đà Nẵng,Vietnam
896,SAIGON CITY RESIDENCE ROOM 2,Condominium,None,2,1,1,72,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
897,MOON West Lake Serviced Apartment - Căn hộ 1 phòng ngủ view phố,Service Apartment,None,2,1,1,44,1,52,Tây Hồ,Hà Nội,Vietnam
898,50m2 Boutique 1BR Apt With Garden View 203,Service Apartment,None,3,1,1,48,0,Invalid,Hải Châu,Đà Nẵng,Vietnam
899,"CityHomes ⭐️ Vinhomes Metropolis Hà Nội, 2 Phòng Ngủ Hiện Đại",Condominium,None,5,2,2,78,0,Invalid,Ba Đình,Hà Nội,Vietnam
900,SLK Bungalow view Moutain - 02,Entire House,None,3,1,1,77,0,Invalid,Sa Pa,Lào Cai,Vietnam
901,Cosy House Da Lat 1 -  Quadruple Room,Entire House,None,4,1,1,43,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
902,Coral House - Entire House,Entire House,None,8,3,3,54,0,Invalid,Nha Trang,Khánh Hòa,Vietnam
903,Lovely big garden home,Villa,None,5,4,5,45,0,Invalid,Quận 12,Hồ Chí Minh,Vietnam
904,Indochine Ceramic Garden,Studio Apartment,None,2,1,1,50,0,Invalid,Ba Đình,Hà Nội,Vietnam
905,Vinhomes Metropolis Residental M1- 05FL,Condominium,None,4,2,2,91,0,Invalid,Ba Đình,Hà Nội,Vietnam
906,Vinhomes Metropolis Residental M1 07FL,Condominium,None,3,1,1,78,0,Invalid,Ba Đình,Hà Nội,Vietnam
907,Masteri  2 bedrooms apartment free Pool and Gym in Thao Dien,Condominium,Masteri Thảo Điền,5,2,2,55,0,Invalid,Quận 2,Hồ Chí Minh,Vietnam
908,Nature Hostel & Travel In Quy Nhon,Other,None,3,1,1,22,0,Invalid,Quy Nhơn,Bình Định,Vietnam
909,Min's Apartment,Condominium,None,3,1,1,41,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
910,Bai Chay Ha Long Homestay New Liife,Condominium,None,7,2,2,57,0,Invalid,Hạ Long,Quảng Ninh,Vietnam
911, Villa Nhỏ Xinh - 102,Entire House,None,4,1,1,50,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
912,VIEVID Ariyana 4 Star Beach Apt Seaview City Center 1,Studio Apartment,None,4,1,1,49,1,51,Nha Trang,Khánh Hòa,Vietnam
913,⭐The Cranes' Home - Phòng ngủ phong cách Tân Cổ Điển với Cafe tầng thượng và Thức Tỉnh Trà Quán,Service Apartment,None,2,1,1,27,0,Invalid,Đống Đa,Hà Nội,Vietnam
914,MiutiCarii HomeStay - Dorm Room ( 8 - 13 persons ),Entire House,None,12,1,1,43,0,Invalid,Vũng Tàu,Bà Rịa Vũng Tàu,Vietnam
915,VINHOMES TIMES CITY T2/COZY/3BR @ BAYHOMES,Condominium,None,8,3,2,80,0,Invalid,Hai Bà Trưng,Hà Nội,Vietnam
916,Sunshine Palace Apartment,Service Apartment,None,4,2,2,51,0,Invalid,Hoàng Mai,Hà Nội,Vietnam
917,NHÀ NHIÊN HOMESTAY ĐÀ LẠT - Phòng 2 Tầng 2 - Cho thuê trung hạn 14 ngày,Villa,None,3,1,1,12,1,17,Đà Lạt,Lâm Đồng,Vietnam
918,Oohlala Loft House,Studio Apartment,None,4,1,1,22,0,Invalid,Quận 1,Hồ Chí Minh,Vietnam
919,Hana House - Ikigai Room - Private Bathroom,Other,None,2,1,1,18,0,Invalid,Đà Lạt,Lâm Đồng,Vietnam
920,999 Condotel - 2BR Apartment with Sea View,Service Apartment,None,6,2,2,33,1,43,Nha Trang,Khánh Hòa,Vietnam
921,Mỹ Khê beach View - 2BedRoom - 2Bath Apartment,Condominium,None,5,2,2,31,1,47,Ngũ Hành Sơn,Đà Nẵng,Vietnam
922,999 Condotel - Luxurious Apartment with Sea View,Service Apartment,None,6,2,2,33,1,43,Nha Trang,Khánh Hòa,Vietnam
923,Central Room Oppoosite HCM Museum,Entire House,None,3,1,1,20,0,Invalid,Ba Đình,Hà Nội,Vietnam
924,"Căn hộ phố cổ phong cách hiện đại, ấm cúng gần lăng bác, phố cổ - Lý Nam Đế #Cả Nhà",Entire House,None,8,4,4,67,0,Invalid,Ba Đình,Hà Nội,Vietnam
925,Mường Retreat Hòa Bình- Art gallery with lake view 2,Service Apartment,None,6,1,1,91,0,Invalid,Hòa Bình,Hòa Bình,Vietnam
926,Cool Room For Rent In Quy Nhon City,Other,None,3,1,1,22,0,Invalid,Quy Nhơn,Bình Định,Vietnam
927,★JULIE'S HOUSE 1★ Near by Grand Plaza ,Condominium,None,4,2,1,36,0,Invalid,Cầu Giấy,Hà Nội,Vietnam
928,Biệt thự Mini garden villa- 4 phòng ngủ riêng biệt,Villa,None,12,4,4,96,0,Invalid,Quy Nhơn,Bình Định,Vietnam
929,LP Home ❤  S2 Vinhomes Skylake ⭐ Keangnam ~ F1 Area,Condominium,None,4,2,2,57,0,Invalid,Nam Từ Liêm,Hà Nội,Vietnam
930,[2PAX] LaRose Homestay - Nội Thành - Gần Đại Nội [Toilet inside],Entire House,None,2,1,1,11,0,Invalid,Huế,Thừa Thiên Huế,Vietnam
931,Comfortable Apt in Peaceful Location,Service Apartment,None,2,1,1,25,1,50,Cầu Giấy,Hà Nội,Vietnam
932,Wanderlust Bungalows - Queen Bed near Sao Beach,Other,None,2,1,1,17,1,19,Phú Quốc,Kiên Giang,Vietnam
933,NhímsHouse - Tống Duy Tân,Entire House,None,8,3,1,27,1,30,Hoàn Kiếm,Hà Nội,Vietnam
